gene_name	cds	rna	gene_ID
Ubxn6	10186	11485	ENSMUST00000153947
Ubxn6	10186	11485	ENSMUST00000146467
Ubxn6	10187	11486	ENSMUST00000134441
Ubxn6	10187	11486	ENSMUST00000139371
Ubxn6	10187	11486	ENSMUST00000019722
Ubxn6	10187	11486	ENSMUST00000132804
Ubxn6	10187	11486	ENSMUST00000151943
Ubxn6	10187	11486	ENSMUST00000153947
Ubxn6	10187	11486	ENSMUST00000146467
Ubxn8	7083	8005	ENSMUST00000095349
Ubxn8	7082	8003	ENSMUST00000095349
Ubxn8	7081	8004	ENSMUST00000095349
Uchl3	15213	17132	ENSMUST00000002289
Uchl3	15214	17133	ENSMUST00000002289
Uchl5	18322	20652	ENSMUST00000190258
Uchl5	18322	20652	ENSMUST00000191512
Uchl5	18322	20652	ENSMUST00000018333
Uchl5	18322	20652	ENSMUST00000185493
Uchl5	18322	20652	ENSMUST00000185539
Uchl5	18322	20652	ENSMUST00000189936
Uchl5	18322	20652	ENSMUST00000189433
Uchl5	18322	20652	ENSMUST00000185742
Uchl5	18321	20651	ENSMUST00000190258
Uchl5	18321	20651	ENSMUST00000191512
Uchl5	18321	20651	ENSMUST00000018333
Uchl5	18321	20651	ENSMUST00000185493
Uchl5	18321	20651	ENSMUST00000185539
Uchl5	18321	20651	ENSMUST00000189936
Uchl5	18321	20651	ENSMUST00000189433
Uchl5	18321	20651	ENSMUST00000185742
Uchl5	18320	20649	ENSMUST00000190258
Uchl5	18320	20649	ENSMUST00000191512
Uchl5	18320	20649	ENSMUST00000018333
Uchl5	18320	20649	ENSMUST00000185493
Uchl5	18320	20649	ENSMUST00000185539
Uchl5	18320	20649	ENSMUST00000189936
Uchl5	18320	20649	ENSMUST00000189433
Uchl5	18320	20649	ENSMUST00000185742
Uck2	15932	17963	ENSMUST00000191745
Uck2	15932	17963	ENSMUST00000192702
Uck2	15932	17963	ENSMUST00000193579
Uck2	15932	17963	ENSMUST00000192269
Uck2	15932	17963	ENSMUST00000053686
Uck2	15932	17963	ENSMUST00000195443
Uck2	15932	17963	ENSMUST00000027839
Uckl1	12357	13929	ENSMUST00000142296
Uckl1	12357	13929	ENSMUST00000142491
Uckl1	12357	13929	ENSMUST00000156998
Uckl1	12357	13929	ENSMUST00000149332
Uckl1	12357	13929	ENSMUST00000129469
Uckl1	12357	13929	ENSMUST00000154613
Uckl1	12357	13929	ENSMUST00000146823
Uckl1	12357	13929	ENSMUST00000144856
Uckl1	12357	13929	ENSMUST00000124315
Uckl1	12357	13929	ENSMUST00000136875
Uckl1	12357	13929	ENSMUST00000131949
Uckl1	12357	13929	ENSMUST00000156308
Uckl1	12357	13929	ENSMUST00000136997
Uckl1	12357	13929	ENSMUST00000130893
Uckl1	12357	13929	ENSMUST00000155182
Uckl1	12357	13929	ENSMUST00000134340
Uckl1	12357	13929	ENSMUST00000057816
Uckl1	12357	13929	ENSMUST00000138408
Uckl1	12355	13928	ENSMUST00000142296
Uckl1	12355	13928	ENSMUST00000142491
Uckl1	12355	13928	ENSMUST00000156998
Uckl1	12355	13928	ENSMUST00000149332
Uckl1	12355	13928	ENSMUST00000129469
Uckl1	12355	13928	ENSMUST00000154613
Uckl1	12355	13928	ENSMUST00000146823
Uckl1	12355	13928	ENSMUST00000144856
Uckl1	12355	13928	ENSMUST00000124315
Uckl1	12355	13928	ENSMUST00000136875
Uckl1	12355	13928	ENSMUST00000131949
Uckl1	12355	13928	ENSMUST00000156308
Uckl1	12355	13928	ENSMUST00000136997
Uckl1	12355	13928	ENSMUST00000130893
Uckl1	12355	13928	ENSMUST00000155182
Uckl1	12355	13928	ENSMUST00000134340
Uckl1	12355	13928	ENSMUST00000057816
Uckl1	12355	13928	ENSMUST00000138408
Uckl1	12356	13927	ENSMUST00000142296
Uckl1	12356	13927	ENSMUST00000142491
Uckl1	12356	13927	ENSMUST00000156998
Uckl1	12356	13927	ENSMUST00000149332
Uckl1	12356	13927	ENSMUST00000129469
Uckl1	12356	13927	ENSMUST00000154613
Uckl1	12356	13927	ENSMUST00000146823
Uckl1	12356	13927	ENSMUST00000144856
Uckl1	12356	13927	ENSMUST00000124315
Uckl1	12356	13927	ENSMUST00000136875
Uckl1	12356	13927	ENSMUST00000131949
Uckl1	12356	13927	ENSMUST00000156308
Uckl1	12356	13927	ENSMUST00000136997
Uckl1	12356	13927	ENSMUST00000130893
Uckl1	12356	13927	ENSMUST00000155182
Uckl1	12356	13927	ENSMUST00000134340
Uckl1	12356	13927	ENSMUST00000057816
Uckl1	12356	13927	ENSMUST00000138408
Ucma	2170	2425	ENSMUST00000195688
Ucma	2170	2425	ENSMUST00000127282
Ucma	2170	2425	ENSMUST00000027978
Ucma	2170	2425	ENSMUST00000167607
Ucma	2170	2425	ENSMUST00000115010
Ucma	2169	2424	ENSMUST00000195688
Ucma	2169	2424	ENSMUST00000127282
Ucma	2169	2424	ENSMUST00000027978
Ucma	2169	2424	ENSMUST00000167607
Ucma	2169	2424	ENSMUST00000115010
Ucma	2168	2423	ENSMUST00000195688
Ucma	2168	2423	ENSMUST00000127282
Ucma	2168	2423	ENSMUST00000027978
Ucma	2168	2423	ENSMUST00000167607
Ucma	2168	2423	ENSMUST00000115010
Ucn	3122	3491	ENSMUST00000201184
Ucn	3122	3491	ENSMUST00000043475
Ucn2	13940	15743	ENSMUST00000052724
Ucn3	39	41	ENSMUST00000058610
Uevld	21803	24521	ENSMUST00000131183
Uevld	21803	24521	ENSMUST00000094398
Uevld	21803	24521	ENSMUST00000133063
Uevld	21803	24521	ENSMUST00000133914
Uevld	21803	24521	ENSMUST00000125026
Uevld	21801	24520	ENSMUST00000131183
Uevld	21801	24520	ENSMUST00000094398
Uevld	21801	24520	ENSMUST00000133063
Uevld	21801	24520	ENSMUST00000133914
Uevld	21801	24520	ENSMUST00000125026
Uevld	21802	24519	ENSMUST00000131183
Uevld	21802	24519	ENSMUST00000094398
Uevld	21802	24519	ENSMUST00000133063
Uevld	21802	24519	ENSMUST00000133914
Uevld	21802	24519	ENSMUST00000125026
Uevld	21800	24518	ENSMUST00000131183
Uevld	21800	24518	ENSMUST00000094398
Uevld	21800	24518	ENSMUST00000133063
Uevld	21800	24518	ENSMUST00000133914
Uevld	21800	24518	ENSMUST00000125026
Ufc1	17973	20265	ENSMUST00000111302
Ufc1	17973	20265	ENSMUST00000080001
Ufc1	17973	20265	ENSMUST00000152621
Ufc1	17973	20265	ENSMUST00000144576
Ufc1	17973	20265	ENSMUST00000138974
Ufd1l	11228	12683	ENSMUST00000166352
Ufd1l	11228	12683	ENSMUST00000168822
Ufd1l	11228	12683	ENSMUST00000163695
Ufd1l	11228	12683	ENSMUST00000170325
Ufd1l	11228	12683	ENSMUST00000172013
Ufd1l	11228	12683	ENSMUST00000005394
Ufd1l	11228	12683	ENSMUST00000115578
Ufd1l	11228	12683	ENSMUST00000171789
Ufd1l	11228	12683	ENSMUST00000164795
Ufd1l	11228	12683	ENSMUST00000172451
Ufd1l	11227	12682	ENSMUST00000166352
Ufd1l	11227	12682	ENSMUST00000168822
Ufd1l	11227	12682	ENSMUST00000163695
Ufd1l	11227	12682	ENSMUST00000170325
Ufd1l	11227	12682	ENSMUST00000172013
Ufd1l	11227	12682	ENSMUST00000005394
Ufd1l	11227	12682	ENSMUST00000115578
Ufd1l	11227	12682	ENSMUST00000171789
Ufd1l	11227	12682	ENSMUST00000164795
Ufd1l	11227	12682	ENSMUST00000172451
Ufm1	18814	21193	ENSMUST00000029309
Ufm1	18814	21193	ENSMUST00000146598
Ufm1	18814	21193	ENSMUST00000122330
Ufm1	18814	21193	ENSMUST00000152414
Ufm1	18814	21193	ENSMUST00000148338
Ufsp2	22572	25361	ENSMUST00000123307
Ufsp2	22572	25361	ENSMUST00000150943
Ufsp2	22572	25361	ENSMUST00000034051
Ufsp2	22572	25361	ENSMUST00000123041
Ufsp2	22572	25361	ENSMUST00000151983
Ufsp2	22572	25361	ENSMUST00000130412
Ufsp2	22571	25360	ENSMUST00000123307
Ufsp2	22571	25360	ENSMUST00000150943
Ufsp2	22571	25360	ENSMUST00000034051
Ufsp2	22571	25360	ENSMUST00000123041
Ufsp2	22571	25360	ENSMUST00000151983
Ufsp2	22571	25360	ENSMUST00000130412
Uggt1	5034	5644	ENSMUST00000174266
Uggt1	5034	5644	ENSMUST00000173250
Uggt1	5034	5644	ENSMUST00000046875
Uggt1	5034	5644	ENSMUST00000192159
Uggt1	5034	5644	ENSMUST00000173999
Uggt1	5034	5644	ENSMUST00000174716
Uggt1	5034	5644	ENSMUST00000172592
Uggt1	5034	5644	ENSMUST00000174142
Uggt1	5034	5644	ENSMUST00000173082
Uggt1	5034	5644	ENSMUST00000174224
Uggt1	5034	5644	ENSMUST00000173166
Uggt2	464	517	ENSMUST00000148022
Uggt2	464	517	ENSMUST00000153693
Uggt2	464	517	ENSMUST00000173470
Uggt2	464	517	ENSMUST00000154130
Uggt2	464	517	ENSMUST00000148648
Uggt2	464	517	ENSMUST00000131424
Uggt2	464	517	ENSMUST00000123350
Uggt2	464	517	ENSMUST00000156203
Uggt2	464	517	ENSMUST00000173391
Uggt2	464	517	ENSMUST00000138720
Uggt2	464	517	ENSMUST00000127153
Uggt2	464	517	ENSMUST00000136924
Uggt2	464	517	ENSMUST00000138923
Uggt2	464	517	ENSMUST00000126023
Ugp2	10777	12162	ENSMUST00000060895
Ugp2	10777	12162	ENSMUST00000102875
Ugp2	10777	12162	ENSMUST00000133343
Ugp2	10777	12162	ENSMUST00000143890
Uhmk1	16378	18473	ENSMUST00000027979
Uhmk1	16378	18473	ENSMUST00000123399
Uhmk1	16378	18473	ENSMUST00000150821
Uhrf1	10201	11502	ENSMUST00000113038
Uhrf1	10201	11502	ENSMUST00000142387
Uhrf1	10201	11502	ENSMUST00000113039
Uhrf1	10201	11502	ENSMUST00000137876
Uhrf1	10201	11502	ENSMUST00000113035
Uhrf1	10201	11502	ENSMUST00000001258
Uhrf1	10201	11502	ENSMUST00000139654
Uhrf1	10199	11503	ENSMUST00000113038
Uhrf1	10199	11503	ENSMUST00000142387
Uhrf1	10199	11503	ENSMUST00000113039
Uhrf1	10199	11503	ENSMUST00000137876
Uhrf1	10199	11503	ENSMUST00000113035
Uhrf1	10199	11503	ENSMUST00000001258
Uhrf1	10199	11503	ENSMUST00000139654
Uhrf1	10200	11504	ENSMUST00000113038
Uhrf1	10200	11504	ENSMUST00000142387
Uhrf1	10200	11504	ENSMUST00000113039
Uhrf1	10200	11504	ENSMUST00000137876
Uhrf1	10200	11504	ENSMUST00000113035
Uhrf1	10200	11504	ENSMUST00000001258
Uhrf1	10200	11504	ENSMUST00000139654
Uhrf1	10202	11505	ENSMUST00000113038
Uhrf1	10202	11505	ENSMUST00000142387
Uhrf1	10202	11505	ENSMUST00000113039
Uhrf1	10202	11505	ENSMUST00000137876
Uhrf1	10202	11505	ENSMUST00000113035
Uhrf1	10202	11505	ENSMUST00000001258
Uhrf1	10202	11505	ENSMUST00000139654
Uhrf1bp1	17103	19258	ENSMUST00000114849
Uhrf1bp1	17103	19258	ENSMUST00000130810
Uhrf1bp1	17103	19258	ENSMUST00000137825
Uhrf1bp1l	18726	21097	ENSMUST00000020112
Uhrf1bp1l	18727	21098	ENSMUST00000020112
Uhrf2	23194	26052	ENSMUST00000025739
Uhrf2	23194	26052	ENSMUST00000134518
Uhrf2	23194	26052	ENSMUST00000143769
Uhrf2	23194	26052	ENSMUST00000123773
Uhrf2	23194	26052	ENSMUST00000129420
Uhrf2	23194	26052	ENSMUST00000112552
Uhrf2	23194	26052	ENSMUST00000127244
Uhrf2	23194	26052	ENSMUST00000150532
Uhrf2	23194	26052	ENSMUST00000137368
Uimc1	4778	5367	ENSMUST00000127195
Uimc1	4778	5367	ENSMUST00000128641
Uimc1	4778	5367	ENSMUST00000133187
Uimc1	4778	5367	ENSMUST00000124561
Uimc1	4778	5367	ENSMUST00000026997
Uimc1	4778	5367	ENSMUST00000099496
Uimc1	4778	5367	ENSMUST00000148702
Uimc1	4781	5362	ENSMUST00000127195
Uimc1	4781	5362	ENSMUST00000128641
Uimc1	4781	5362	ENSMUST00000133187
Uimc1	4781	5362	ENSMUST00000124561
Uimc1	4781	5362	ENSMUST00000026997
Uimc1	4781	5362	ENSMUST00000099496
Uimc1	4781	5362	ENSMUST00000148702
Uimc1	4780	5363	ENSMUST00000127195
Uimc1	4780	5363	ENSMUST00000128641
Uimc1	4780	5363	ENSMUST00000133187
Uimc1	4780	5363	ENSMUST00000124561
Uimc1	4780	5363	ENSMUST00000026997
Uimc1	4780	5363	ENSMUST00000099496
Uimc1	4780	5363	ENSMUST00000148702
Uimc1	4776	5365	ENSMUST00000127195
Uimc1	4776	5365	ENSMUST00000128641
Uimc1	4776	5365	ENSMUST00000133187
Uimc1	4776	5365	ENSMUST00000124561
Uimc1	4776	5365	ENSMUST00000026997
Uimc1	4776	5365	ENSMUST00000099496
Uimc1	4776	5365	ENSMUST00000148702
Uimc1	4779	5364	ENSMUST00000127195
Uimc1	4779	5364	ENSMUST00000128641
Uimc1	4779	5364	ENSMUST00000133187
Uimc1	4779	5364	ENSMUST00000124561
Uimc1	4779	5364	ENSMUST00000026997
Uimc1	4779	5364	ENSMUST00000099496
Uimc1	4779	5364	ENSMUST00000148702
Uimc1	4777	5366	ENSMUST00000127195
Uimc1	4777	5366	ENSMUST00000128641
Uimc1	4777	5366	ENSMUST00000133187
Uimc1	4777	5366	ENSMUST00000124561
Uimc1	4777	5366	ENSMUST00000026997
Uimc1	4777	5366	ENSMUST00000099496
Uimc1	4777	5366	ENSMUST00000148702
Ulk1	10134	11426	ENSMUST00000031490
Ulk1	10134	11426	ENSMUST00000199717
Ulk1	10134	11426	ENSMUST00000198561
Ulk1	10134	11426	ENSMUST00000197768
Ulk1	10134	11426	ENSMUST00000199568
Ulk1	10134	11426	ENSMUST00000198470
Ulk1	10134	11426	ENSMUST00000196094
Ulk1	10134	11426	ENSMUST00000196883
Ulk1	10134	11426	ENSMUST00000200299
Ulk1	10134	11426	ENSMUST00000196440
Ulk1	10134	11426	ENSMUST00000200099
Ulk2	2075	2329	ENSMUST00000004920
Ulk2	2075	2329	ENSMUST00000157049
Ulk2	2075	2329	ENSMUST00000129025
Ulk4	8684	9784	ENSMUST00000051565
Ulk4	8684	9784	ENSMUST00000164969
Ulk4	8684	9784	ENSMUST00000170237
Ulk4	8684	9784	ENSMUST00000051479
Ulk4	8684	9784	ENSMUST00000171061
Ulk4	8684	9784	ENSMUST00000164336
Ulk4	8684	9784	ENSMUST00000169176
Ulk4	8684	9784	ENSMUST00000170406
Ulk4	8684	9784	ENSMUST00000171923
Ulk4	8681	9780	ENSMUST00000051565
Ulk4	8681	9780	ENSMUST00000164969
Ulk4	8681	9780	ENSMUST00000170237
Ulk4	8681	9780	ENSMUST00000051479
Ulk4	8681	9780	ENSMUST00000171061
Ulk4	8681	9780	ENSMUST00000164336
Ulk4	8681	9780	ENSMUST00000169176
Ulk4	8681	9780	ENSMUST00000170406
Ulk4	8681	9780	ENSMUST00000171923
Ulk4	8683	9783	ENSMUST00000051565
Ulk4	8683	9783	ENSMUST00000164969
Ulk4	8683	9783	ENSMUST00000170237
Ulk4	8683	9783	ENSMUST00000051479
Ulk4	8683	9783	ENSMUST00000171061
Ulk4	8683	9783	ENSMUST00000164336
Ulk4	8683	9783	ENSMUST00000169176
Ulk4	8683	9783	ENSMUST00000170406
Ulk4	8683	9783	ENSMUST00000171923
Ulk4	8685	9785	ENSMUST00000051565
Ulk4	8685	9785	ENSMUST00000164969
Ulk4	8685	9785	ENSMUST00000170237
Ulk4	8685	9785	ENSMUST00000051479
Ulk4	8685	9785	ENSMUST00000171061
Ulk4	8685	9785	ENSMUST00000164336
Ulk4	8685	9785	ENSMUST00000169176
Ulk4	8685	9785	ENSMUST00000170406
Ulk4	8685	9785	ENSMUST00000171923
Ulk4	8680	9781	ENSMUST00000051565
Ulk4	8680	9781	ENSMUST00000164969
Ulk4	8680	9781	ENSMUST00000170237
Ulk4	8680	9781	ENSMUST00000051479
Ulk4	8680	9781	ENSMUST00000171061
Ulk4	8680	9781	ENSMUST00000164336
Ulk4	8680	9781	ENSMUST00000169176
Ulk4	8680	9781	ENSMUST00000170406
Ulk4	8680	9781	ENSMUST00000171923
Ulk4	8682	9782	ENSMUST00000051565
Ulk4	8682	9782	ENSMUST00000164969
Ulk4	8682	9782	ENSMUST00000170237
Ulk4	8682	9782	ENSMUST00000051479
Ulk4	8682	9782	ENSMUST00000171061
Ulk4	8682	9782	ENSMUST00000164336
Ulk4	8682	9782	ENSMUST00000169176
Ulk4	8682	9782	ENSMUST00000170406
Ulk4	8682	9782	ENSMUST00000171923
Umodl1	14262	16096	ENSMUST00000114555
Umodl1	14262	16096	ENSMUST00000066981
Umodl1	14262	16096	ENSMUST00000066554
Umps	769	864	ENSMUST00000023510
Umps	769	864	ENSMUST00000131990
Unc119b	12896	14542	ENSMUST00000060798
Unc119b	12896	14542	ENSMUST00000137140
Unc119b	12896	14542	ENSMUST00000153403
Unc13a	6316	7083	ENSMUST00000176426
Unc13a	6316	7083	ENSMUST00000176777
Unc13a	6316	7083	ENSMUST00000177032
Unc13a	6316	7083	ENSMUST00000177517
Unc13a	6316	7083	ENSMUST00000176127
Unc13a	6316	7083	ENSMUST00000175909
Unc13a	6316	7083	ENSMUST00000175780
Unc13a	6316	7083	ENSMUST00000030170
Unc13b	15053	16956	ENSMUST00000145899
Unc13b	15053	16956	ENSMUST00000079978
Unc13b	15053	16956	ENSMUST00000153168
Unc13b	15053	16956	ENSMUST00000132310
Unc13b	15053	16956	ENSMUST00000163653
Unc13b	15053	16956	ENSMUST00000107953
Unc13b	15053	16956	ENSMUST00000151611
Unc13b	15053	16956	ENSMUST00000149945
Unc13b	15053	16956	ENSMUST00000171234
Unc13b	15053	16956	ENSMUST00000107952
Unc13b	15053	16956	ENSMUST00000126878
Unc13b	15053	16956	ENSMUST00000143653
Unc13b	15053	16956	ENSMUST00000164434
Unc13b	15053	16956	ENSMUST00000127597
Unc13b	15053	16956	ENSMUST00000168032
Unc13c	156	179	ENSMUST00000075245
Unc13c	156	179	ENSMUST00000184666
Unc13d	17921	20213	ENSMUST00000173943
Unc13d	17921	20213	ENSMUST00000153408
Unc13d	17921	20213	ENSMUST00000156545
Unc13d	17921	20213	ENSMUST00000174822
Unc13d	17921	20213	ENSMUST00000106450
Unc13d	17921	20213	ENSMUST00000155120
Unc13d	17921	20213	ENSMUST00000173345
Unc13d	17921	20213	ENSMUST00000075036
Unc13d	17921	20213	ENSMUST00000106451
Unc13d	17922	20214	ENSMUST00000173943
Unc13d	17922	20214	ENSMUST00000153408
Unc13d	17922	20214	ENSMUST00000156545
Unc13d	17922	20214	ENSMUST00000174822
Unc13d	17922	20214	ENSMUST00000106450
Unc13d	17922	20214	ENSMUST00000155120
Unc13d	17922	20214	ENSMUST00000173345
Unc13d	17922	20214	ENSMUST00000075036
Unc13d	17922	20214	ENSMUST00000106451
Unc45b	1314	1462	ENSMUST00000108160
Unc45b	1314	1462	ENSMUST00000018989
Unc45b	1314	1462	ENSMUST00000142336
Unc45b	1314	1462	ENSMUST00000164945
Unc45b	1314	1462	ENSMUST00000125499
Unc45b	1315	1463	ENSMUST00000108160
Unc45b	1315	1463	ENSMUST00000018989
Unc45b	1315	1463	ENSMUST00000142336
Unc45b	1315	1463	ENSMUST00000164945
Unc45b	1315	1463	ENSMUST00000125499
Unc50	4990	5597	ENSMUST00000193979
Unc50	4990	5597	ENSMUST00000114925
Unc50	4990	5597	ENSMUST00000118059
Unc50	4990	5597	ENSMUST00000193713
Unc50	4990	5597	ENSMUST00000144617
Unc50	4990	5597	ENSMUST00000134184
Unc50	4990	5597	ENSMUST00000027285
Unc5a	4785	5371	ENSMUST00000136852
Unc5a	4785	5371	ENSMUST00000026994
Unc5a	4785	5371	ENSMUST00000137967
Unc5a	4785	5371	ENSMUST00000109994
Unc5a	4785	5371	ENSMUST00000142906
Unc5b	7451	8411	ENSMUST00000077925
Unc5b	7452	8412	ENSMUST00000077925
Unc5c	23578	26453	ENSMUST00000075282
Unc5c	23578	26453	ENSMUST00000106236
Unc5c	23578	26453	ENSMUST00000200114
Unc5c	23578	26453	ENSMUST00000123631
Unc5c	23578	26453	ENSMUST00000155416
Unc5c	23578	26453	ENSMUST00000142762
Unc5c	23578	26453	ENSMUST00000130636
Unc5c	23578	26453	ENSMUST00000151007
Unc5d	4272	4801	ENSMUST00000168630
Unc79	18108	20428	ENSMUST00000178846
Unc79	18108	20428	ENSMUST00000178076
Unc79	18108	20428	ENSMUST00000178001
Unc79	18108	20428	ENSMUST00000085079
Unc79	18108	20428	ENSMUST00000179039
Unc79	18108	20428	ENSMUST00000101099
Unc79	18108	20428	ENSMUST00000177984
Unc79	18108	20428	ENSMUST00000179002
Unc79	18108	20428	ENSMUST00000178467
Unc79	18107	20427	ENSMUST00000178846
Unc79	18107	20427	ENSMUST00000178076
Unc79	18107	20427	ENSMUST00000178001
Unc79	18107	20427	ENSMUST00000085079
Unc79	18107	20427	ENSMUST00000179039
Unc79	18107	20427	ENSMUST00000101099
Unc79	18107	20427	ENSMUST00000177984
Unc79	18107	20427	ENSMUST00000179002
Unc79	18107	20427	ENSMUST00000178467
Unc80	6579	7412	ENSMUST00000152844
Unc80	6579	7412	ENSMUST00000187179
Unc80	6579	7412	ENSMUST00000136727
Unc80	6579	7412	ENSMUST00000061620
Unc80	6579	7412	ENSMUST00000114008
Unc93a	13654	15426	ENSMUST00000084966
Uncx	2030	2284	ENSMUST00000174792
Uncx	2030	2284	ENSMUST00000172997
Ung	12925	14571	ENSMUST00000200479
Ung	12925	14571	ENSMUST00000143455
Ung	12925	14571	ENSMUST00000031587
Ung	12925	14571	ENSMUST00000137402
Ung	12925	14571	ENSMUST00000102584
Ung	12925	14571	ENSMUST00000112275
Unk	17920	20211	ENSMUST00000150759
Unk	17920	20211	ENSMUST00000140683
Unk	17920	20211	ENSMUST00000021116
Unk	17920	20211	ENSMUST00000176212
Unk	17920	20211	ENSMUST00000175702
Unk	17920	20211	ENSMUST00000106452
Unk	17920	20211	ENSMUST00000176788
Unk	17919	20210	ENSMUST00000150759
Unk	17919	20210	ENSMUST00000140683
Unk	17919	20210	ENSMUST00000021116
Unk	17919	20210	ENSMUST00000176212
Unk	17919	20210	ENSMUST00000175702
Unk	17919	20210	ENSMUST00000106452
Unk	17919	20210	ENSMUST00000176788
Unkl	9840	11113	ENSMUST00000160785
Unkl	9840	11113	ENSMUST00000039734
Unkl	9840	11113	ENSMUST00000015271
Unkl	9840	11113	ENSMUST00000162498
Unkl	9840	11113	ENSMUST00000161679
Unkl	9840	11113	ENSMUST00000162838
Unkl	9840	11113	ENSMUST00000160896
Unkl	9841	11112	ENSMUST00000160785
Unkl	9841	11112	ENSMUST00000039734
Unkl	9841	11112	ENSMUST00000015271
Unkl	9841	11112	ENSMUST00000162498
Unkl	9841	11112	ENSMUST00000161679
Unkl	9841	11112	ENSMUST00000162838
Unkl	9841	11112	ENSMUST00000160896
Upb1	19967	22496	ENSMUST00000039925
Upb1	19967	22496	ENSMUST00000129946
Upb1	19967	22496	ENSMUST00000132629
Upb1	19967	22496	ENSMUST00000138058
Upb1	19966	22495	ENSMUST00000039925
Upb1	19966	22495	ENSMUST00000129946
Upb1	19966	22495	ENSMUST00000132629
Upb1	19966	22495	ENSMUST00000138058
Upf1	6277	7044	ENSMUST00000075666
Upf2	2154	2409	ENSMUST00000060092
Upf2	2154	2409	ENSMUST00000128200
Upf2	2154	2409	ENSMUST00000144901
Upf2	2153	2408	ENSMUST00000060092
Upf2	2153	2408	ENSMUST00000128200
Upf2	2153	2408	ENSMUST00000144901
Upk1b	21531	24226	ENSMUST00000057767
Upk3b	9039	10197	ENSMUST00000062606
Upp2	12719	14338	ENSMUST00000059102
Upp2	12719	14338	ENSMUST00000135737
Upp2	12719	14338	ENSMUST00000137007
Upp2	12719	14338	ENSMUST00000071543
Upp2	12719	14338	ENSMUST00000128864
Upp2	12719	14338	ENSMUST00000102755
Uprt	18194	20508	ENSMUST00000087867
Urad	2531	2830	ENSMUST00000100433
Urb2	2762	3086	ENSMUST00000034457
Urb2	2762	3086	ENSMUST00000173168
Urb2	2760	3084	ENSMUST00000034457
Urb2	2760	3084	ENSMUST00000173168
Urb2	2761	3085	ENSMUST00000034457
Urb2	2761	3085	ENSMUST00000173168
Urgcp	14716	16568	ENSMUST00000053427
Urgcp	14716	16568	ENSMUST00000140922
Urgcp	14716	16568	ENSMUST00000118076
Urgcp	14716	16568	ENSMUST00000170116
Urgcp	14716	16568	ENSMUST00000120306
Urgcp	14716	16568	ENSMUST00000093362
Uri1	22948	25784	ENSMUST00000085513
Uroc1	366	406	ENSMUST00000046128
Uroc1	366	406	ENSMUST00000164761
Urod	3607	4034	ENSMUST00000130273
Urod	3607	4034	ENSMUST00000123079
Urod	3607	4034	ENSMUST00000134598
Urod	3607	4034	ENSMUST00000139816
Urod	3607	4034	ENSMUST00000153629
Urod	3607	4034	ENSMUST00000135164
Urod	3607	4034	ENSMUST00000127635
Urod	3607	4034	ENSMUST00000139209
Urod	3607	4034	ENSMUST00000030446
Urod	3607	4034	ENSMUST00000150370
Usb1	22530	25319	ENSMUST00000034245
Usb1	22530	25319	ENSMUST00000151223
Usb1	22530	25319	ENSMUST00000145060
Usb1	22530	25319	ENSMUST00000126180
Use1	6339	7106	ENSMUST00000137137
Use1	6339	7106	ENSMUST00000140236
Use1	6339	7106	ENSMUST00000139541
Use1	6339	7106	ENSMUST00000127517
Use1	6339	7106	ENSMUST00000136368
Use1	6339	7106	ENSMUST00000142685
Use1	6339	7106	ENSMUST00000146221
Use1	6339	7106	ENSMUST00000110053
Use1	6339	7106	ENSMUST00000143657
Use1	6339	7106	ENSMUST00000019169
Use1	6339	7106	ENSMUST00000154550
Use1	6339	7106	ENSMUST00000110054
Usf1	17956	20248	ENSMUST00000159207
Usf1	17956	20248	ENSMUST00000160335
Usf1	17956	20248	ENSMUST00000159371
Usf1	17956	20248	ENSMUST00000159466
Usf1	17956	20248	ENSMUST00000161241
Usf1	17956	20248	ENSMUST00000161297
Usf1	17956	20248	ENSMUST00000159929
Usf1	17956	20248	ENSMUST00000001284
Usf1	17956	20248	ENSMUST00000160486
Usf1	17956	20248	ENSMUST00000167546
Usf1	17957	20249	ENSMUST00000159207
Usf1	17957	20249	ENSMUST00000160335
Usf1	17957	20249	ENSMUST00000159371
Usf1	17957	20249	ENSMUST00000159466
Usf1	17957	20249	ENSMUST00000161241
Usf1	17957	20249	ENSMUST00000161297
Usf1	17957	20249	ENSMUST00000159929
Usf1	17957	20249	ENSMUST00000001284
Usf1	17957	20249	ENSMUST00000160486
Usf1	17957	20249	ENSMUST00000167546
Usf1	17959	20251	ENSMUST00000159207
Usf1	17959	20251	ENSMUST00000160335
Usf1	17959	20251	ENSMUST00000159371
Usf1	17959	20251	ENSMUST00000159466
Usf1	17959	20251	ENSMUST00000161241
Usf1	17959	20251	ENSMUST00000161297
Usf1	17959	20251	ENSMUST00000159929
Usf1	17959	20251	ENSMUST00000001284
Usf1	17959	20251	ENSMUST00000160486
Usf1	17959	20251	ENSMUST00000167546
Usf1	17960	20252	ENSMUST00000159207
Usf1	17960	20252	ENSMUST00000160335
Usf1	17960	20252	ENSMUST00000159371
Usf1	17960	20252	ENSMUST00000159466
Usf1	17960	20252	ENSMUST00000161241
Usf1	17960	20252	ENSMUST00000161297
Usf1	17960	20252	ENSMUST00000159929
Usf1	17960	20252	ENSMUST00000001284
Usf1	17960	20252	ENSMUST00000160486
Usf1	17960	20252	ENSMUST00000167546
Usf1	17958	20250	ENSMUST00000159207
Usf1	17958	20250	ENSMUST00000160335
